GEOID,walk_raw,walk_score
48201100001,15.647967967335628,79.03021948770413
48201210400,16.49227071983581,84.5934856185803
48201210500,17.07787920862704,88.45216766361501
48201210600,14.94958711758062,74.4284596137853
48201210700,14.97400555844965,74.58935721201436
48201210800,12.130032787652718,55.849897526425764
48201210900,11.799807750930643,53.6739840203723
48201211000,13.205615639859731,62.937110774179786
48201211101,13.741441375855771,66.46776510438455
48201211102,12.478269591246267,58.144493877343315
48201211200,12.356872957813371,57.34458913087682
48201211301,13.919160820671198,67.63879121464181
48201211302,15.402470730738823,77.41259304086579
48201211400,13.915805359990943,67.61668146704159
48201211501,12.232311742566718,56.523832372770286
48201211502,14.604794198468278,72.15655565115642
48201211600,15.666562167289413,79.1527400912759
48201211700,11.064045799946035,48.82591319485503
48201211900,13.404250036340342,64.2459493478967
48201212300,14.700050654822382,72.7842179628246
48201212400,5.724630615794616,13.643524454899817
48201212500,12.151268902050521,55.9898261902029
48201220100,12.799039834067827,60.258108007343125
48201220200,13.44171055532273,64.49278359767575
48201220300,12.84079656563365,60.53325079204722
48201220400,12.505815451659899,58.325998618185636
48201220500,16.81612912193692,86.7274481980857
48201220600,11.84954351514543,54.00170211880323
48201220701,8.946345822424075,34.8719985292711
48201220702,10.312380445127399,43.87305191632373
48201220800,12.981912864363926,61.46309204024401
48201220900,15.051450777106265,75.09965800242966
48201221000,12.426920690945224,57.80614652853201
48201221100,10.963778471718435,48.165233326750574
48201221200,13.62008749031189,65.6681420316215
48201221301,13.758072642752097,66.57735158099369
48201221302,12.36065467979899,57.369507592621375
48201221400,14.318711867937518,70.27150655547251
48201221501,13.786432581182135,66.76422043162145
48201221502,11.999999999999998,54.99308757133606
48201221601,13.137979402948622,62.49144316867543
48201221602,11.970481489616649,54.798584677008975
48201221701,9.351664527761194,37.54271802998964
48201221702,5.636332259493856,13.061710344303338
48201221800,8.34817254887439,30.930524806391606
48201221900,8.342072347309092,30.890329456252996
48201222000,15.833333329999999,80.25162595700029
48201222100,13.296428221665826,63.53549157907851
48201222200,13.167148455318337,62.683643419874016
48201222300,12.039821993899793,55.2554820136977
48201222401,11.739532862797539,53.27682169595695
48201222402,10.38447493374122,44.34809576231431
48201222501,14.556983067059829,71.84151931228882
48201222502,6.134931106584639,16.347069856279422
48201222504,12.09257885623666,55.603106683332925
48201222505,15.635004800439274,78.94480279667734
48201222601,13.5,64.87686346997317
48201222602,13.16666667,62.680468847795545
48201222701,13.348519476984926,63.87873044164696
48201222702,10.673695800120045,46.25382524797963
48201222800,7.14565579115096,23.006920707928895
48201222900,8.005422885638335,28.672084232552606
48201223001,11.186264618603746,49.631235470994355
48201223002,11.63962142829051,52.61848687703773
48201223100,12.0,54.993087571336076
48201230100,11.33333333,50.60029826108897
48201230200,12.32137277132793,57.11067187248887
48201230300,11.16666667,49.50210098294607
48201230400,11.82991337900167,53.872355541133466
48201230500,10.146169462151043,42.777857177903414
48201230600,12.46844545129751,58.07976081224309
48201230700,11.083052308619964,48.95115057642078
48201230800,11.122988556879351,49.21429786177286
48201230900,11.975294107452047,54.83029590112288
48201231000,12.10670200162293,55.696166685987436
48201231100,9.931512705899301,41.363444328623025
48201231200,4.858006386047129,7.933178004797712
48201231300,11.237068815824587,49.965993671021664
48201231400,9.0,35.22553577406185
48201231500,12.055482795026244,55.358673912849014
48201231600,10.66666667,46.207509016733695
48201231700,12.17837454508732,56.16843025777902
48201231800,11.361752459022922,50.787557129420314
48201231900,6.609646258428107,19.475055307284975
48201232000,5.026621515938772,9.044214109443438
48201232100,11.618517909611985,52.47943191084355
48201232201,10.22354463152275,43.2876964006961
48201232202,6.675875099022784,19.91144931959454
48201232203,6.6749049248480805,19.90505666351093
48201232303,5.0,8.868800044362892
48201232304,5.197934048842674,10.173023898676812
48201232305,6.166666667,16.556181301054817
48201232306,7.71755582357727,26.77527521254552
48201232402,5.862975168884475,14.555102161257999
48201232403,5.111492295597279,9.603443287101634
48201232404,7.822693903789043,27.46804936136292
48201232405,9.08004177175575,35.75294573043765
48201232500,12.66666667,59.38587688158318
48201232600,11.627541815291206,52.5388920851528
48201232701,6.8194784684875795,20.857678334314024
48201232703,15.936553776777435,80.93176446640388
48201232704,15.666664569959707,79.15341484130563
48201232801,15.13284796549383,75.63599904829755
48201232802,8.42045720597408,31.406821707513714
48201232901,15.000000016107048,74.76063947474259
48201232902,10.421087527881301,44.58934287934652
48201233001,9.91807518493217,41.27490203137478
48201233002,8.391448475287854,31.215677845376007
48201233003,5.502184596491436,12.177786718675465
48201233101,13.220398961206548,63.034520797666104
48201233103,11.47138193377084,51.50992590294945
48201233104,7.024179458818499,22.206490810753948
48201233105,8.28281678168162,30.49988363531371
48201233200,12.225697431719626,56.48024946201255
48201233300,7.599213798921844,25.995497845155374
48201233400,15.500866616572873,78.06094163082021
48201233501,11.818776221579146,53.798970762392074
48201233502,7.253726906953316,23.71902116773299
48201233600,13.28138056239117,63.436339784365344
48201233701,6.086866786031206,16.03036520756583
48201233702,7.015861576572083,22.151682754704062
48201233703,4.969275485836931,8.666350569308042
48201240101,15.33333333,76.95703399078792
48201240102,17.16666667,89.0372045774945
48201240400,10.107847358705794,42.52534578962525
48201240503,10.358849791798152,44.17924698875694
48201240504,11.419521685712878,51.16820918971436
48201240505,14.000000000000002,68.17145543618555
48201240506,10.500000000000002,45.10931167269898
48201240600,11.290590108847649,50.31865531505182
48201240703,11.0,48.40390363891133
48201240704,15.82641556065459,80.20604350238129
48201240705,15.83333333,80.2516259570003
48201240706,11.31021135538044,50.44794331743984
48201240707,11.005883518812901,48.44267122653942
48201240802,8.059721306446152,29.029866514495513
48201240803,9.779421773798806,40.36128920255893
48201240804,12.521677143241643,58.43051422149714
48201240903,8.333333333,30.8327464835823
48201240904,7.193045949624887,23.31918317870035
48201240905,6.81729761866853,20.843308313727306
48201240906,6.816777546475634,20.839881462390178
48201241001,5.494023664399089,12.12401283605896
48201241002,4.748032372470084,7.208539001551589
48201241101,7.12254370899129,22.854630947517514
48201241103,5.485377046486808,12.067038680241541
48201241104,7.155330443009549,23.07066876850731
48201241105,6.253341492641922,17.127297669520285
48201241201,7.69312863909715,26.614320001054743
48201241202,6.666666667,19.85077326726719
48201241301,9.0,35.22553577406185
48201241302,9.157516960945589,36.26344400220891
48201241400,6.11671318876639,16.227028644909183
48201241501,8.959627375696549,34.95951312669173
48201241502,10.84088982499028,47.355497430251994
48201241503,10.3138936832199,43.88302292044878
48201250101,5.883818761630069,14.692444427671273
48201250102,7.000000984029628,22.047174393164582
48201250201,8.5,31.93094380784948
48201250202,7.174258519504383,23.19538934601877
48201250303,7.666666667,26.43995719969193
48201250304,7.006825597590869,22.092143027187326
48201250305,7.836575003069853,27.55951447770842
48201250306,6.863742191322229,21.1493401456054
48201250403,7.5,25.341759875424742
48201250404,8.555027176106153,32.29352799249485
48201250405,9.700540481982449,39.841525861953684
48201250406,9.987364260165021,41.73146049259165
48201250407,7.602649544583122,26.018136605262566
48201250408,7.667567822127431,26.445895076578218
48201250500,9.586740624827797,39.09167767167803
48201250601,10.430625597818418,44.65219097652251
48201250602,10.077348319915684,42.32438201327506
48201250701,5.778808655993612,14.000513526869307
48201250702,9.696653900722108,39.81591646316099
48201250801,7.497227486220813,25.323491272178494
48201250802,8.0,28.636351841637115
48201250901,9.310150686875396,37.26917569665171
48201250902,5.483228444823556,12.052881148684863
48201251000,7.027404725005296,22.227742682889783
48201251100,7.92982924577867,28.1739838353958
48201251200,9.750618659733878,40.17150018615851
48201251300,7.791727394885491,27.264005338452353
48201251401,5.666666667000001,13.261589334842455
48201251402,9.156994604105282,36.26000209690976
48201251501,5.6666669758589805,13.261591369971077
48201251503,6.0,15.45798397678763
48201251504,6.098701327229987,16.10834517628046
48201251505,8.436395629749478,31.511842913362752
48201251600,4.126379980435826,3.1123570484060488
48201251701,6.853697458214262,21.083153551604884
48201251702,5.7841640203624065,14.035801007720448
48201251800,5.0,8.868800044362892
48201251902,6.726704180817164,20.24637148865397
48201251903,3.6947388410866853,0.2681941884331834
48201251904,5.447162492502653,11.815235955144374
48201252001,6.817020867585279,20.84148474993627
48201252002,6.814108617110432,20.822295395900213
48201252003,6.611865496634616,19.48967827601753
48201252100,6.165418959636049,16.5479599277399
48201252201,9.820840224814319,40.63420299449627
48201252202,9.564834267445509,38.947332653596696
48201252303,6.105537747177126,16.15339160475146
48201252304,7.6193479598680955,26.128165534955265
48201252305,5.957115672165179,15.17541125286559
48201252306,6.492785501550851,18.705038285738365
48201252400,7.8212306754751895,27.458407880867803
48201252500,6.686933925932183,19.984317964177418
48201252601,7.716881460080522,26.77083170742814
48201252602,5.682309783685852,13.364664707961909
48201252700,6.416866828283978,18.20479618367728
48201252800,4.17290307294641,3.4189062620634965
48201252901,8.46706585387523,31.71393466137602
48201252902,6.215142792987061,16.875599411514955
48201253000,4.526663605424306,5.749899478592875
48201253101,8.04595210661276,28.939138724190975
48201253102,6.333333449876667,17.654379388854675
48201253201,4.953531862542752,8.562612939659887
48201253202,8.154291885297154,29.653009453140637
48201253300,6.319155103655851,17.560955657748117
48201253501,9.765912024237585,40.272270977819055
48201253502,4.570126184420212,6.036282405774434
48201253601,7.458277089056396,25.066839941021158
48201253602,7.859539451281368,27.71083145088074
48201253700,10.587837455139551,45.68808882076957
