GEOID,ev_score
53033022701,42.69066242288018
53033011101,43.57866851613292
53033023100,38.015596211655264
53033023201,39.60272905711827
53033023300,39.034577873553154
53033012000,42.03770294004507
53033011200,43.624441459098236
53033011300,43.6265017847612
53033012100,41.44332361302786
53033020100,37.10706708973374
53033032010,24.306566871518122
53033022802,38.683855520870964
53033020402,37.30739448631192
53033022703,41.023509355028004
53033020200,37.258928002301715
53033020401,37.36809087409278
53033022803,38.96003889232956
53033022901,38.35991425742876
53033020500,38.53802875494266
53033020600,38.635742902454275
53033020700,38.61437674118903
53033020800,38.31778691845342
53033020900,39.64496487918333
53033011700,42.315384359383415
53033023604,40.46459211381547
53033011500,43.493250904369354
53033021300,39.553873082025625
53033021400,38.52684209645052
53033023500,41.460567419482615
53033023601,41.55053150988374
53033023603,40.35412929577379
53033021904,37.22145875778954
53033021600,36.9392697458602
53033021802,34.748516663904795
53033021803,36.15039857138457
53033021804,35.574855534696134
53033022006,39.81741854250535
53033021903,38.17530241313488
53033021905,36.697163772929656
53033021906,36.265382831253405
53033022101,38.70482650744492
53033022102,38.070731770457584
53033022201,39.41705990774063
53033022402,41.80064724503213
53033031910,33.48075608878656
53033022401,40.460528109864825
53033026004,38.48216814056418
53033006703,48.620624547769935
53033029804,29.56506500298854
53033027901,38.16916257796103
53033009801,46.58895372100482
53033030406,23.216094897931193
53033004101,45.44202963152248
53033004702,50.73413374633847
53033032219,33.871708384912246
53033004202,45.166315874004056
53033007503,55.38140261569803
53033026102,39.598419323034214
53033025104,35.87084883555679
53033031709,26.736719837555466
53033028402,37.05293681519547
53033029304,33.18442606357191
53033029406,30.259581314396872
53033031000,20.75241635133726
53033031206,24.169517314462162
53033031302,10.553982561834898
53033024602,41.533809438597736
53033028500,36.74280666830369
53033028600,35.77428616361604
53033023801,42.39900430723798
53033026700,40.99673204601602
53033026801,41.922589447233435
53033027000,41.050922225777335
53033027100,40.407043053151874
53033026500,42.38766178236774
53033027200,39.748503229007135
53033027300,39.40964675906612
53033027400,39.854330167976705
53033027500,39.799516775494176
53033027600,39.231427212170146
53033027702,29.76228074923596
53033027800,37.27409416629665
53033028000,38.53205036155059
53033028100,38.502871390213286
53033028200,37.96054597457913
53033029305,33.221713961761566
53033029405,31.304497542551463
53033028403,35.965904286565035
53033029407,30.87414687421951
53033029408,30.683424919431
53033029504,29.61008680629371
53033029901,26.538259853628983
53033029902,26.01596806543427
53033030404,21.83223524461476
53033030501,26.3112629194381
53033030503,27.0882306608753
53033030504,25.42098502580964
53033030600,24.202538731964516
53033030801,22.964195526675883
53033030802,22.612578630089658
53033030901,22.669015989651005
53033030902,21.33127164040384
53033030201,26.561081838415557
53033030304,22.769873603034902
53033030305,26.408231250116483
53033030306,25.42790260025801
53033030003,29.625638035756335
53033030309,24.886318079000578
53033030310,23.882617270789595
53033030311,25.271375266853717
53033030312,24.09424326022764
53033024100,43.94567077325445
53033024400,43.564195401030425
53033024500,43.05084879475174
53033024601,42.36251080644928
53033024701,40.9791940789799
53033025001,39.452224285079126
53033025101,37.257448221847504
53033030403,21.85604967680217
53033028700,34.7712198455232
53033026300,41.40707071404477
53033026400,42.020492842983195
53033028801,34.643482271948315
53033028802,34.818815067284866
53033028901,33.23558813044693
53033025702,34.755097827349665
53033025804,34.313936015133386
53033026001,39.46582919470537
53033028902,32.83973848630579
53033029001,31.708774331761035
53033029003,31.471909351816805
53033029004,31.19432041719729
53033029203,30.876729097176607
53033032003,22.173703849375627
53033032800,1.1982458535973592
53033032318,33.51137786960959
53033031908,32.92868561489241
53033032211,32.65543298438253
53033032307,32.370198498311815
53033032317,34.46874622485912
53033032322,34.278406464159396
53033032323,36.210589438791736
53033032325,36.34781476433138
53033008002,49.444439358500816
53033032324,37.145838041292315
53033031400,11.403042879762532
53033031704,26.106782994074052
53033032005,25.84441910466864
53033032008,24.513710227283674
53033031909,32.32658398935075
53033001300,48.64784613141096
53033006000,53.338824135389565
53033006600,48.77443354046017
53033006800,48.260796111846865
53033006900,53.50640908431965
53033030308,25.39164185984404
53033031301,13.380540363293608
53033031906,31.087868042354184
53033032104,32.352190746200336
53033032315,29.99702299878928
53033032401,26.017811791919517
53033000402,41.84688658446369
53033000500,41.21914761843152
53033001100,42.533898614196616
53033001500,42.71557559557538
53033003400,45.24558755131475
53033004500,45.808278569236386
53033008200,55.09101374737627
53033008800,48.627782648498275
53033003500,51.049316181248656
53033004000,43.21438211797275
53033004800,46.33615428807556
53033008300,66.38542482525091
53033008500,54.92991354139146
53033008700,49.0833418115022
53033008900,47.507965469615954
53033009000,48.62292245161663
53033009100,48.94689666932546
53033001000,42.37915729726493
53033003100,43.46835545001448
53033005801,45.98422526482872
53033990100,41.14070052839341
53033032326,33.4566408652806
53033032327,32.17990185978957
53033025602,35.14676560958625
53033029101,32.405252780301325
53033031605,21.046598941957168
53033007600,49.01747344974503
53033005305,46.440966889324585
53033024902,38.668875754094344
53033032002,27.760613063505087
53033032102,27.48838317567625
53033032500,20.990206285132903
53033000300,40.7496523653619
53033000700,41.730012180534295
53033000800,41.81135901391516
53033001400,42.54897648591901
53033001600,48.366852518893644
53033002200,42.89132687494166
53033002800,44.47955487069407
53033006500,48.612878073396324
53033003900,49.72372324792346
53033007700,48.620051465718134
53033025803,34.29302000430457
53033003000,44.15659159822841
53033021100,39.76944497698319
53033031204,22.18708616092369
53033007800,47.59791909814865
53033004600,45.442447292592355
53033005000,46.527184881487855
53033005700,44.51851298321043
53033032328,33.85530428819732
53033006400,48.50382873501012
53033006100,47.69280811612991
53033006200,47.66418503969137
53033006300,46.90337781846789
53033032320,33.80261191389513
53033030700,23.613373736148823
53033032402,27.73527406223864
53033029306,32.62278325502287
53033024901,39.826802900580525
53033031800,29.572685724893084
53033029602,26.263434298980172
53033024800,39.90390824262016
53033031904,30.861340530367613
53033024200,45.14201856902324
53033026600,42.267965726440494
53033032207,34.94721256479973
53033032316,35.785631086548534
53033022702,41.9880868243954
53033031601,23.090098128184454
53033011102,43.08304483514741
53033002700,44.364319220211165
53033031502,0.0
53033029307,31.828111489911898
53033010402,45.502951432667956
53033010702,44.83805058089226
53033011402,42.890715229115976
53033011401,43.655778211178564
53033025806,35.55773710228557
53033023404,36.118066183052704
53033023403,37.92126961705048
53033025005,37.98761035457286
53033029102,31.09099140621767
53033030006,26.503824407370068
53033030314,25.369558065629576
53033030313,24.68835477053018
53033031604,22.82821831014747
53033004302,45.749937042595064
53033010002,58.27338421116285
53033025302,38.525992068090524
53033025006,35.500904418178045
53033001702,43.409417277644486
53033027701,35.23366786438021
53033029205,31.53910302562886
53033032011,24.050216864064595
53033032215,30.955258060561302
53033001701,43.520778139183534
53033010401,45.09337397227646
53033030005,27.65846625518212
53033010701,44.663360901783896
53033011001,49.31372035312866
53033025601,36.40497481259519
53033025805,35.08123822361264
53033004301,61.98466545069878
53033010001,46.4220221741753
53033011002,44.241843370750225
53033031705,27.363811800057427
53033032213,31.210649768676603
53033002600,55.63049155674433
53033002900,44.37616371752388
53033007403,49.29918829263612
53033005100,46.71386940591919
53033005600,45.73605139863982
53033009200,49.59090536907274
53033009300,92.06582481251125
53033001800,43.77578588745144
53033001900,49.09715174278991
53033002000,43.494392746946325
53033002100,43.28302925901868
53033002400,43.727796443792016
53033009400,53.45249937956386
53033009500,46.68556442489793
53033029206,33.22018675390011
53033023702,41.43808125713553
53033004902,47.078245165938185
53033007406,49.54345007641571
53033011601,70.48789305143403
53033005803,46.60144666591416
53033023807,43.15564379651714
53033029208,31.34890237497337
53033000403,40.91720852643969
53033025703,36.01660607604589
53033025704,36.216877077006
53033011602,43.34616253637584
53033004901,46.411385099191314
53033005804,47.55986966245035
53033008101,66.48170738286345
53033007901,49.45958127313507
53033008102,49.92035364207833
53033029207,31.80910234433778
53033007404,49.31705073187451
53033007101,65.84565605167424
53033000404,40.762285111593485
53033023701,41.577837469853016
53033007102,48.621110990091324
53033007405,49.691852275805346
53033023808,42.80899723576445
53033007902,49.17252511721931
