GEOID,walk_raw,walk_score
17031081402,18.444918089522204,93.4549183200377
17031081403,18.381651435353188,93.11598981562136
17031081500,16.927721121742383,85.32707742266864
17031081600,15.76450770729147,79.09557698922295
17031081700,18.36806547764905,93.04320789936219
17031081800,18.694800894377142,94.79357620295012
17031081900,13.33333333,66.07142854177296
17031090100,15.266662900703153,76.42855124011892
17031090200,16.309575284177985,82.01558186487927
17031090300,16.5,83.03571427088647
17031100100,16.105649551787582,80.92312258441149
17031100200,14.691466822801823,73.34714368048348
17031100300,13.889050841236571,69.04848663715154
17031100400,13.636035575647192,67.69304771459333
17031100500,14.304342140902481,71.27326145639306
17031100600,16.59149690209806,83.52587624632427
17031100700,13.85532535338019,68.86781438081033
17031110100,16.045752420491738,80.6022450953839
17031110200,17.622269799708473,89.04787391110827
17031110300,15.084420641539122,75.45225342334311
17031110400,15.741171724897717,78.97056279785016
17031110501,15.143252681437161,75.76742506559775
17031110502,17.591664047271333,88.88391452308144
17031120100,15.220382478890352,76.1806204090232
17031120200,16.520270637996724,83.14430697442096
17031120300,14.630128046393368,73.01854309263973
17031120400,14.662204560177942,73.19038155931212
17031130100,14.47494113116586,72.1871846183551
17031130200,14.999999655055792,74.99999813869174
17031130300,15.126684536344294,75.67866714547323
17031140100,13.429584659191287,66.58706066234849
17031140200,15.420281172833558,77.251506269242
17031140301,15.916528442663017,79.9099737857108
17031140302,13.451348128112508,66.70365067440564
17031140400,14.000558988889631,69.6458517137577
17031140500,16.499341662480465,83.03218746274673
17031140601,14.500010670477723,72.32148572178752
17031140602,13.313969197091804,65.96769211549758
17031140701,16.166666669999998,81.2500000033482
17031140702,14.334400963475138,71.43429086300354
17031140800,15.790885393978309,79.23688602502006
17031150200,15.70786940214271,78.79215749740878
17031150300,15.458801838840055,77.45786697995423
17031150401,16.131625650414765,81.0622802556037
17031150402,16.34582955476761,82.20980117157474
17031150501,13.456964973041734,66.73374091509254
17031150502,15.326903464642175,76.7512685468775
17031150600,13.960578134273277,69.43166856406546
17031150700,15.204163892804312,76.09373512643492
17031150800,13.435878318022617,66.62077669179601
17031151001,11.41546683962681,55.797143773751266
17031151002,14.580162211072226,72.7508689748957
17031151100,16.000175935908786,80.35808535659027
17031151200,15.092958409077925,75.49799146372138
17031160100,14.62638622731135,72.99849763327535
17031160200,13.284073402963903,65.80753607555528
17031160300,13.70278810847981,68.05065056898994
17031160400,14.7673751365445,73.75379536117521
17031160501,13.425589516741306,66.56565811351312
17031160502,15.341821838654278,76.83118840764234
17031160601,15.650285779710918,78.48367380586497
17031160602,13.86228706000155,68.90510923770383
17031160700,15.414914370815673,77.22275554415133
17031160800,16.08191537569784,80.79597521252485
17031160900,15.852026335358802,79.56442678235707
17031161000,16.494822541171796,83.00797788431177
17031161100,16.058733761871466,80.67178799562002
17031161200,15.5244148238293,77.80936511376242
17031161300,16.417415597480083,82.59329782889449
17031170100,17.0,85.71428569897958
17031170200,14.26068668229925,71.03939292820323
17031170300,14.860131957507656,74.25070690196053
17031170400,14.79823655430097,73.91912438484106
17031170500,13.044101993668276,64.52197495455826
17031170600,13.260767229395018,65.68268157431568
